Date,Open,High,Low,Close,Volume
2000-03-30 00:00:00,16951,40039,16951,40039,15200,7002,15686,09961,58689800
2000-03-31 00:00:00,15686,09961,15920,09961,15477,09961,15920,09961,44615900
2000-04-03 00:00:00,15920,09961,16240,7002,15629,7002,15760,7998,39336200
2000-04-04 00:00:00,15760,7998,16756,30078,15760,7998,16216,44479400
2000-04-05 00:00:00,16216,16216,15187,15863,40039,37835000
2000-04-06 00:00:00,15863,40039,16916,69922,15693,2998,16916,69922,56148200
2000-04-07 00:00:00,16916,69922,17126,16699,69922,16900,80078,46492500
2000-04-10 00:00:00,16900,80078,17486,80078,16661,90039,16855,30078,52021900
2000-04-11 00:00:00,16855,30078,17007,19922,16401,40039,16558,69922,29471200
2000-04-12 00:00:00,16558,69922,17298,30078,16558,69922,16902,80078,77707200
2000-04-13 00:00:00,16902,80078,17807,80078,16902,80078,17746,30078,54650400
2000-04-14 00:00:00,17746,30078,18461,59961,17571,19922,18367,30078,67736900
2000-04-17 00:00:00,18367,30078,18367,30078,16910,69922,17245,5,49073400
2000-04-18 00:00:00,17245,5,17962,16631,69922,16708,90039,48112300
2000-04-19 00:00:00,16708,90039,17341,5,16657,40039,16809,40039,39440800
2000-04-20 00:00:00,16809,40039,17032,59961,16391,40039,16938,80078,33457300
2000-04-21 00:00:00,16938,80078,17082,09961,16787,30078,16985,90039,30986100
2000-04-24 00:00:00,16985,90039,17176,40039,16474,59961,17002,09961,38548000
2000-04-25 00:00:00,17002,09961,17955,69922,17002,09961,17955,69922,58616900
2000-04-26 00:00:00,17955,69922,19235,5,17955,69922,18582,86822700
2000-04-27 00:00:00,18582,18738,5,18221,69922,18470,09961,47916900
2000-04-28 00:00:00,18470,09961,19257,40039,18435,5,19205,69922,70164500
2000-05-01 00:00:00,19205,69922,19599,59961,18943,90039,19059,40039,56955300
2000-05-02 00:00:00,19059,40039,19576,59961,18799,19922,19406,66276200
2000-05-03 00:00:00,19406,19587,30078,18944,30078,19092,09961,41080400
2000-05-04 00:00:00,19092,09961,19291,69922,17856,19922,18027,90039,50236100
2000-05-05 00:00:00,18027,90039,18143,69922,17430,90039,18086,09961,42444500
2000-05-08 00:00:00,18086,09961,18194,5,17178,90039,17344,80078,26114500
2000-05-09 00:00:00,17344,80078,17974,16942,30078,17974,39670000
2000-05-10 00:00:00,17974,18269,17628,17777,09961,47178300
2000-05-11 00:00:00,17777,09961,17896,69922,17175,09961,17896,69922,39866300
2000-05-12 00:00:00,17896,69922,17980,40039,17427,19922,17557,5,39573700
2000-05-15 00:00:00,17604,09961,17604,09961,16854,59961,17013,27057700
2000-05-16 00:00:00,17013,17492,5,17013,17492,5,23397300
2000-05-17 00:00:00,17492,5,17627,19922,16802,90039,16925,30078,30803400
2000-05-18 00:00:00,16925,30078,16984,59961,16123,2002,16449,30078,26657200
2000-05-22 00:00:00,16449,30078,16449,30078,15613,7002,16241,2998,27095300
2000-05-23 00:00:00,16241,2998,16299,2002,15466,2998,15583,90039,28586000
2000-05-24 00:00:00,15583,90039,15887,2002,15057,40039,15819,7998,35435400
2000-05-25 00:00:00,15819,7998,16368,40039,15702,40039,16329,2002,42096700
2000-05-26 00:00:00,16329,2002,16329,2002,15744,90039,15922,2998,30462700
2000-05-29 00:00:00,15922,2998,16299,2998,15700,90039,15884,09961,32132700
2000-05-30 00:00:00,15884,09961,15884,09961,15459,09961,15769,5,27275400
2000-05-31 00:00:00,15769,5,16238,2998,15769,5,16206,40039,36375300
2000-06-01 00:00:00,16206,40039,16816,19922,16206,40039,16770,19922,57216400
2000-06-02 00:00:00,16770,19922,16954,69922,15913,16520,09961,56625100
2000-06-05 00:00:00,16520,09961,16629,09961,16020,59961,16629,09961,39473800
2000-06-06 00:00:00,16629,09961,16800,30078,16367,2002,16719,5,36747700
2000-06-07 00:00:00,16719,5,16759,59961,16099,59961,16192,40039,34292600
2000-06-08 00:00:00,16192,40039,16663,16156,5,16663,39564700
2000-06-09 00:00:00,16663,16890,59961,16252,40039,16461,30078,41771500
2000-06-12 00:00:00,16461,30078,16513,30078,15726,09961,15902,90039,30817300
2000-06-13 00:00:00,15902,90039,15902,90039,15178,40039,15613,7002,34127400
2000-06-14 00:00:00,15613,7002,15712,15087,15183,90039,46185400
2000-06-15 00:00:00,15183,90039,15396,7002,14566,7002,14966,39840300
2000-06-16 00:00:00,14966,15025,7002,14213,90039,14351,40039,31319100
2000-06-19 00:00:00,14351,40039,14660,2002,14050,90039,14543,90039,29909300
2000-06-20 00:00:00,14543,90039,14924,59961,14543,90039,14748,2002,34148100
2000-06-21 00:00:00,14748,2002,14840,90039,14341,5,14659,2998,25925200
2000-06-22 00:00:00,14659,2998,15030,7002,14659,2998,14885,2002,26880700
2000-06-23 00:00:00,14885,2002,15011,2998,14729,2998,14930,90039,28612200
2000-06-26 00:00:00,14930,90039,15029,40039,14532,40039,14632,90039,30816300
2000-06-27 00:00:00,14632,90039,14681,90039,14356,14663,5,26212200
2000-06-28 00:00:00,14663,5,14897,7002,14607,40039,14790,2002,32398700
2000-06-29 00:00:00,14790,2002,15010,2998,14329,59961,14405,33185000
2000-06-30 00:00:00,14405,14541,5,14321,7998,14466,09961,17601600
2000-07-03 00:00:00,14466,09961,14632,7998,14224,2998,14348,40039,15059100
2000-07-04 00:00:00,14348,40039,14476,5,14039,59961,14200,90039,20209000
2000-07-05 00:00:00,14200,90039,14645,7998,13949,59961,14638,2998,35563900
2000-07-06 00:00:00,14638,2998,14770,2998,14022,14180,2998,28345300
2000-07-07 00:00:00,14180,2998,14466,2998,14117,2002,14343,90039,23152600
2000-07-10 00:00:00,14343,90039,14868,59961,14343,90039,14868,59961,32574300
2000-07-11 00:00:00,14868,59961,15018,2002,13897,14061,2002,56061300
2000-07-12 00:00:00,14061,2002,14136,59961,13560,09961,13857,7002,31688700
2000-07-13 00:00:00,13857,7002,14051,5,13291,09961,13394,09961,31946300
2000-07-14 00:00:00,13394,09961,13604,90039,13232,2002,13521,7998,22576400
2000-07-17 00:00:00,13521,7998,13594,90039,12702,12801,7998,26436600
2000-07-18 00:00:00,12801,7998,13115,7002,12476,40039,12737,24495000
2000-07-19 00:00:00,12737,13243,09961,12602,59961,13238,7002,34881100
2000-07-20 00:00:00,13238,7002,13340,5,12867,2002,12923,40039,32364300
2000-07-21 00:00:00,12923,40039,13601,5,12923,40039,13601,5,40361700
2000-07-24 00:00:00,13601,5,13906,2998,13545,40039,13719,90039,40852700
2000-07-25 00:00:00,13719,90039,13915,59961,13610,7998,13875,59961,32243000
2000-07-26 00:00:00,13875,59961,13985,59961,13590,2002,13698,7002,32408000
2000-07-27 00:00:00,13698,7002,13735,7002,13379,2998,13713,5,32801100
2000-07-28 00:00:00,13713,5,14130,2002,13674,7998,14130,2002,38342100
2000-07-31 00:00:00,14130,2002,14214,2002,13738,5,13870,2002,29241300
2000-08-01 00:00:00,13870,2002,14100,2998,13828,40039,14100,2998,28104200
2000-08-02 00:00:00,14100,2998,14303,7002,13997,2002,14104,5,32605800
2000-08-03 00:00:00,14104,5,14176,2998,13864,40039,14036,7998,22610900
2000-08-04 00:00:00,14036,7998,14265,90039,13665,2998,13789,33470400
2000-08-07 00:00:00,13789,13789,13343,2002,13464,7002,21780900
2000-08-08 00:00:00,13464,7002,13480,12930,5,13233,09961,24406900
2000-08-09 00:00:00,13233,09961,13257,7998,12829,7002,12903,7002,28158600
2000-08-10 00:00:00,12903,7002,13023,12697,2002,12945,09961,29996200
2000-08-11 00:00:00,12945,09961,13316,7998,12492,09961,13304,40679900
2000-08-14 00:00:00,13304,13674,13202,09961,13586,09961,47431200
2000-08-15 00:00:00,13586,09961,13659,12875,12990,09961,40113300
2000-08-16 00:00:00,12990,09961,13181,09961,12812,40039,12972,7998,30842100
2000-08-17 00:00:00,12972,7998,13060,2998,12822,59961,12961,40039,36286500
2000-08-18 00:00:00,12961,40039,13225,40039,12936,90039,13196,90039,35772600
2000-08-21 00:00:00,13196,90039,13274,40039,12689,40039,12776,38139800
2000-08-22 00:00:00,12776,12776,12343,40039,12711,90039,42816700
2000-08-23 00:00:00,12711,90039,13194,5,12711,90039,13185,7998,56862100
2000-08-24 00:00:00,13185,7998,13352,40039,13060,90039,13158,7002,45186700
2000-08-25 00:00:00,13158,7002,13242,2998,12964,2998,13051,5,51415400
2000-08-28 00:00:00,13051,5,13122,59961,12884,09961,12960,7002,36553100
2000-08-29 00:00:00,12960,7002,13376,5,12960,7002,13308,55991700
2000-08-31 00:00:00,13308,13484,2998,12935,2002,13132,09961,61319300
2000-09-01 00:00:00,13132,09961,13194,7002,12976,7998,13070,2002,36616800
2000-09-04 00:00:00,13070,2002,13192,7002,13008,59961,13192,7002,40319700
2000-09-05 00:00:00,13193,13239,12975,13173,48819400
2000-09-06 00:00:00,13233,5,13309,2998,12917,5,13039,59961,62758100
2000-09-07 00:00:00,13039,59961,13095,2002,12253,5,12297,40039,82082100
2000-09-08 00:00:00,12297,40039,12417,2002,11910,09961,12172,5,63494600
2000-09-11 00:00:00,12172,5,12244,11459,11562,7998,48029400
2000-09-12 00:00:00,11562,7998,11755,7002,11069,09961,11630,90039,66573500
2000-09-13 00:00:00,11630,90039,12028,2002,11608,59961,11769,59961,57877700
2000-09-14 00:00:00,11769,59961,11908,11325,7998,11498,90039,46384400
2000-09-15 00:00:00,11499,11528,11359,11434,42165200
2000-09-18 00:00:00,11466,2002,11466,2002,10743,09961,10862,2002,37664200
2000-09-19 00:00:00,10862,2002,10873,7998,10310,5,10378,40039,34218700
2000-09-20 00:00:00,10378,40039,11205,10378,40039,11190,7002,55564800
2000-09-21 00:00:00,11190,7002,11560,2002,10888,2998,11320,7998,63589300
2000-09-22 00:00:00,11321,11370,10876,10907,42468000
2000-09-25 00:00:00,11100,2998,11523,7998,11051,2998,11514,90039,49872100
2000-09-26 00:00:00,11514,90039,11535,2998,11039,7002,11360,5,48141200
2000-09-27 00:00:00,11360,5,11453,09961,11167,2002,11294,59961,34948700
2000-09-28 00:00:00,11294,59961,11553,11218,59961,11293,2998,36525800
2000-09-29 00:00:00,11293,2998,11369,5,11124,09961,11350,2998,22136600
2000-10-02 00:00:00,11350,2998,11411,5,11127,40039,11411,5,23476600
2000-10-03 00:00:00,11411,5,11569,2998,11342,2998,11567,40039,34122200
2000-10-04 00:00:00,11567,40039,11718,7998,11343,90039,11694,40039,43755100
2000-10-05 00:00:00,11694,40039,11906,11497,11745,54360800
2000-10-06 00:00:00,11745,12533,7998,11687,7998,12460,2002,79213000
2000-10-09 00:00:00,12460,2002,12644,12030,7998,12071,59510900
2000-10-10 00:00:00,12071,13115,2002,12071,13009,40039,90470600
2000-10-11 00:00:00,13009,40039,13368,40039,12761,7998,12874,09961,85029900
2000-10-12 00:00:00,12874,09961,13295,90039,12874,09961,13145,09961,73707300
2000-10-13 00:00:00,13145,09961,13145,09961,12502,7998,13015,40039,59048700
2000-10-16 00:00:00,13015,40039,13900,59961,13015,40039,13900,59961,81745400
2000-10-17 00:00:00,13900,59961,13937,2002,13531,7002,13764,5,61196700
2000-10-18 00:00:00,13764,5,13907,5,13406,90039,13522,76880100
2000-10-19 00:00:00,13522,13739,7002,13413,5,13534,5,49760000
2000-10-20 00:00:00,13534,5,14059,13421,2998,13581,40039,67884800
2000-10-23 00:00:00,13581,40039,13581,40039,13115,13205,40039,41518400
2000-10-24 00:00:00,13205,40039,13603,09961,13102,59961,13603,09961,56317800
2000-10-25 00:00:00,13603,09961,13734,90039,13239,7998,13361,09961,65413300
2000-10-26 00:00:00,13361,09961,13375,90039,13064,7002,13354,2998,47183000
2000-10-27 00:00:00,13354,2998,13548,40039,13147,09961,13227,7998,47377700
2000-10-30 00:00:00,13227,7998,13439,7002,13188,2998,13347,2002,40245600
2000-10-31 00:00:00,13347,2002,13679,09961,13347,2002,13538,40039,60891300
2000-11-01 00:00:00,13538,40039,14101,5,13538,40039,14079,09961,52787400
2000-11-02 00:00:00,14079,09961,14516,2002,14010,59961,14516,2002,81868100
2000-11-03 00:00:00,14567,2002,14932,59961,14481,2998,14803,89616300
2000-11-06 00:00:00,14803,14819,7998,14245,14369,5,58441000
2000-11-07 00:00:00,14369,5,14380,59961,13937,2002,14215,2998,41756800
2000-11-08 00:00:00,14215,2998,14276,40039,13297,7998,13581,2998,61969400
2000-11-09 00:00:00,13581,2998,13788,7002,13325,59961,13740,2002,42118400
2000-11-10 00:00:00,13740,2002,13994,09961,13698,2998,13801,09961,57290500
2000-11-13 00:00:00,13801,09961,13849,59961,13223,13269,40039,31137900
2000-11-14 00:00:00,13269,40039,13613,09961,12667,2002,13299,09961,59128500
2000-11-15 00:00:00,13299,09961,13578,2998,13136,09961,13526,5,47170200
2000-11-16 00:00:00,13526,5,13559,7002,13056,2002,13183,09961,34776200
2000-11-17 00:00:00,13183,09961,13198,12705,5,12831,59961,34398100
2000-11-20 00:00:00,12831,59961,12831,59961,11855,11916,90039,32252500
2000-11-21 00:00:00,11916,90039,12147,5,11222,59961,11314,39339800
2000-11-22 00:00:00,11314,11621,09961,10333,11554,5,71038700
2000-11-23 00:00:00,11554,5,11584,2998,11037,40039,11186,90039,46816300
2000-11-24 00:00:00,11186,90039,11232,2998,10678,7998,10808,5,42401400
2000-11-27 00:00:00,10808,5,11245,5,10510,2998,10596,5,38846400
2000-11-28 00:00:00,10596,5,10612,5,9323,200195,9641,700195,52844800
2000-11-29 00:00:00,9641,700195,9991,200195,8867,299805,9512,5,103488900
2000-11-30 00:00:00,9512,5,9810,799805,8701,5,8747,700195,74041000
2000-12-01 00:00:00,8747,700195,8966,700195,7792,299805,7977,799805,65617700
2000-12-04 00:00:00,7977,799805,8070,5,7109,7329,600098,58554200
2000-12-05 00:00:00,7329,600098,8755,299805,7329,600098,8755,299805,65785400
2000-12-06 00:00:00,8755,299805,10428,5,8755,299805,10387,40039,46039400
2000-12-07 00:00:00,10387,40039,10781,9277,9364,200195,90078400
2000-12-08 00:00:00,9364,200195,9799,5,8773,099609,9799,5,82317800
2000-12-11 00:00:00,9799,5,10219,09961,9434,299805,9753,599609,53746300
2000-12-12 00:00:00,9753,599609,9779,400391,9371,799805,9626,900391,38084500
2000-12-13 00:00:00,9626,900391,9626,900391,8483,700195,9010,5,56893700
2000-12-14 00:00:00,9010,5,9583,700195,8814,900391,9500,400391,57483800
2000-12-15 00:00:00,9500,400391,9854,099609,9389,200195,9422,700195,71716700
2000-12-18 00:00:00,9422,700195,9422,700195,9004,700195,9172,900391,27166000
2000-12-19 00:00:00,9172,900391,9482,099609,9020,200195,9346,5,32228300
2000-12-20 00:00:00,9346,5,9346,5,8957,299805,9185,5,36514300
2000-12-21 00:00:00,9185,5,9340,599609,9023,099609,9200,599609,37947600
2000-12-22 00:00:00,9302,9517,900391,9208,299805,9437,200195,36297000
2001-01-02 00:00:00,9437,200195,9530,099609,9321,099609,9467,099609,18066700
2001-01-03 00:00:00,9467,099609,9467,099609,9098,799805,9137,400391,27062100
2001-01-04 00:00:00,9137,400391,10206,2998,9137,400391,10198,2002,71101600
2001-01-05 00:00:00,10198,2002,10367,59961,9854,700195,10007,2998,59871100
2001-01-08 00:00:00,10007,2998,10572,9851,799805,10560,40039,70385800
2001-01-09 00:00:00,10560,40039,10885,10421,40039,10861,84236000
2001-01-10 00:00:00,10861,11591,59961,10861,11540,130123100
2001-01-11 00:00:00,11540,11663,09961,11150,2002,11264,90039,93720000
2001-01-12 00:00:00,11264,90039,11264,90039,10844,2002,10964,90039,55956300
2001-01-15 00:00:00,10964,90039,10964,90039,10344,90039,10425,59961,49940000
2001-01-16 00:00:00,10425,59961,10672,2002,10242,2002,10505,09961,56276900
2001-01-17 00:00:00,10505,09961,11060,5,10487,59961,10944,7998,88815800
2001-01-18 00:00:00,10944,7998,11359,59961,10636,09961,10927,90039,88052600
2001-01-19 00:00:00,10927,90039,11444,10775,2002,11400,7002,95044000
2001-01-22 00:00:00,11400,7002,11479,59961,11003,59961,11093,7002,62129800
2001-01-23 00:00:00,11093,7002,11093,7002,10617,40039,10883,51633600
2001-01-24 00:00:00,10883,11322,7002,10683,2002,10884,59961,91236000
2001-01-25 00:00:00,10884,59961,11028,7002,10693,40039,10980,40039,49318800
2001-01-26 00:00:00,10980,40039,11087,2002,10674,5,10742,7998,52097100
2001-01-29 00:00:00,10742,7998,10742,7998,10262,2998,10607,7002,48619100
2001-01-30 00:00:00,10607,7002,10607,7002,10315,90039,10421,09961,41962400
2001-01-31 00:00:00,10421,09961,10685,09961,10307,09961,10685,09961,45167400
2001-02-01 00:00:00,10685,09961,10784,40039,10503,59961,10638,2002,59669300
2001-02-02 00:00:00,10638,2002,10898,2998,10380,7998,10546,7002,52485200
2001-02-05 00:00:00,10546,7002,10546,7002,9884,200195,9952,599609,45410400
2001-02-06 00:00:00,9952,599609,10247,7998,9648,10187,2002,49374300
2001-02-07 00:00:00,10187,2002,10187,2002,9705,599609,9724,099609,46718600
2001-02-08 00:00:00,9724,099609,10210,09961,9502,599609,9658,900391,64716400
2001-02-09 00:00:00,9658,900391,9676,5,9266,5,9545,900391,53012100
2001-02-12 00:00:00,9545,900391,9545,900391,8942,599609,9075,299805,34205800
2001-02-13 00:00:00,9075,299805,9433,5,9013,9385,099609,51438900
2001-02-14 00:00:00,9385,099609,10021,90039,9385,099609,9971,700195,70625300
2001-02-15 00:00:00,9971,700195,10066,2998,9617,299805,9763,900391,53177100
2001-02-16 00:00:00,9763,900391,10220,9585,599609,10169,5,72609900
2001-02-19 00:00:00,10169,5,10169,5,8528,400391,8683,117316900
2001-02-20 00:00:00,8683,9010,400391,8082,399902,8768,5,103811300
2001-02-21 00:00:00,8768,5,8768,5,7165,7180,600098,63649600
2001-02-22 00:00:00,7180,600098,8358,200195,6796,899902,7890,399902,173125800
2001-02-23 00:00:00,7890,399902,8399,5,7737,899902,8344,900391,102559100
2001-02-26 00:00:00,8344,900391,9137,599609,8344,900391,8880,299805,65915300
2001-02-27 00:00:00,8880,299805,8909,200195,8418,099609,8665,900391,63492600
2001-02-28 00:00:00,8665,900391,8795,700195,8375,900391,8791,599609,51426300
2001-03-01 00:00:00,8791,599609,9468,8791,599609,9406,700195,63693100
2001-03-02 00:00:00,9406,700195,9722,900391,9256,900391,9513,799805,79028500
2001-03-12 00:00:00,9513,799805,9648,5,8586,599609,8647,52450500
2001-03-13 00:00:00,8647,8647,8013,899902,8484,5,64883400
2001-03-14 00:00:00,8484,5,8592,8098,100098,8150,799805,66624400
2001-03-15 00:00:00,8150,799805,8525,400391,7929,5,8525,400391,54975300
2001-03-16 00:00:00,8525,400391,8888,700195,8442,599609,8763,400391,69964100
2001-03-19 00:00:00,8763,400391,9038,8473,400391,8522,400391,54983500
2001-03-20 00:00:00,8522,400391,8918,5,8522,400391,8860,599609,64683200
2001-03-21 00:00:00,8860,599609,8994,099609,8583,400391,8629,200195,64591000
2001-03-22 00:00:00,8629,200195,8645,599609,8246,200195,8402,900391,53522300
2001-03-23 00:00:00,8402,900391,8501,8290,5,8365,599609,31290200
2001-03-26 00:00:00,8365,599609,8461,400391,8256,400391,8331,299805,31669400
2001-03-27 00:00:00,8331,299805,8331,299805,7906,399902,7959,700195,37253200
2001-03-28 00:00:00,7959,700195,7959,700195,7239,899902,7614,799805,42800500
2001-03-29 00:00:00,7614,799805,7614,799805,7068,5,7159,700195,44167000
2001-03-30 00:00:00,7159,700195,8036,7159,700195,8022,700195,76370600
2001-04-02 00:00:00,8022,700195,8096,899902,7757,600098,7855,700195,45077600
2001-04-03 00:00:00,7855,700195,8031,399902,7682,200195,7806,100098,57327100
2001-04-04 00:00:00,7806,100098,8212,099609,7702,799805,8117,799805,66817900
2001-04-05 00:00:00,8117,799805,8479,599609,8029,899902,8457,200195,86344300
2001-04-06 00:00:00,8457,200195,8541,900391,8140,299805,8236,799805,70803300
2001-04-09 00:00:00,8236,799805,8598,700195,8202,599609,8359,599609,61949900
2001-04-10 00:00:00,8359,599609,8400,8066,799805,8312,200195,49926800
2001-04-11 00:00:00,8312,200195,8657,799805,8312,200195,8657,799805,57768500
2001-04-12 00:00:00,8657,799805,9082,8586,5,9026,299805,108056500
2001-04-13 00:00:00,9026,299805,9161,799805,8870,900391,8940,299805,88386300
2001-04-16 00:00:00,8940,299805,9420,8876,099609,9379,99721600
2001-04-17 00:00:00,9379,9380,400391,8861,599609,9057,799805,94707600
2001-04-18 00:00:00,9057,799805,9280,8961,599609,9069,900391,78232700
2001-04-19 00:00:00,9069,900391,9493,200195,9069,900391,9448,599609,83406200
2001-04-20 00:00:00,9448,599609,9691,400391,9365,400391,9658,400391,97914900
2001-04-24 00:00:00,9658,400391,10204,2998,9658,400391,10131,09961,125563200
2001-04-25 00:00:00,10131,09961,10439,10016,2002,10113,119417600
2001-04-26 00:00:00,10113,10907,2002,9983,099609,10890,09961,166710000
2001-04-27 00:00:00,10890,09961,12630,09961,10890,09961,12363,197702000
2001-04-30 00:00:00,12363,13073,09961,12091,59961,12367,40039,168667700
2001-05-01 00:00:00,12367,40039,12473,5,11887,90039,12093,40039,172941700
2001-05-02 00:00:00,12093,40039,12093,40039,11683,2998,12008,5,110546600
2001-05-03 00:00:00,12008,5,12934,2002,11838,7998,12829,7998,186679300
2001-05-04 00:00:00,12829,7998,13328,59961,12401,12529,7002,170208600
2001-05-07 00:00:00,12529,7002,13028,2002,12107,7002,12203,5,95212100
2001-05-08 00:00:00,12203,5,12814,40039,12104,59961,12728,115924500
2001-05-09 00:00:00,12728,12728,12101,59961,12276,2998,75294200
2001-05-10 00:00:00,12276,2998,12858,5,12015,7998,12143,2998,101149800
2001-05-11 00:00:00,12143,2998,12143,2998,11595,59961,11779,2998,75285500
2001-05-14 00:00:00,11779,2998,12008,09961,11522,90039,11896,40039,81337800
2001-05-15 00:00:00,11896,40039,12082,40039,11511,7002,11572,5,75110900
2001-05-16 00:00:00,11572,5,12459,90039,11572,5,12298,7002,139602900
2001-05-17 00:00:00,12298,7002,12738,5,12210,59961,12373,5,110734500
2001-05-18 00:00:00,12373,5,12738,59961,12165,2998,12738,59961,100950200
2001-05-21 00:00:00,12798,09961,12890,2002,12452,5,12607,2002,86638300
2001-05-22 00:00:00,12607,2002,13105,40039,12455,2002,12643,7998,125415300
2001-05-23 00:00:00,12643,7998,12704,90039,11944,2998,12052,40039,80500000
2001-05-24 00:00:00,12052,40039,12052,40039,11525,7998,11616,59961,71374600
2001-05-25 00:00:00,11616,59961,11968,11615,5,11968,58683400
2001-05-28 00:00:00,11968,11976,59961,11154,90039,11230,59961,59340000
2001-05-29 00:00:00,11230,59961,11569,40039,10758,5,11061,79533900
2001-05-30 00:00:00,11061,11064,90039,10604,10687,09961,70438900
2001-05-31 00:00:00,10687,09961,10934,2998,10031,2998,10879,7998,121904900
2001-06-01 00:00:00,10879,7998,11361,2002,10879,7998,11271,82382600
2001-06-04 00:00:00,11271,11787,40039,11271,11761,84958700
2001-06-05 00:00:00,11761,11761,11219,7998,11296,7002,62059300
2001-06-06 00:00:00,11296,7002,11733,09961,10961,59961,11733,09961,85538300
2001-06-07 00:00:00,11733,09961,12044,11722,90039,12006,2998,91697200
2001-06-08 00:00:00,12006,2998,12318,09961,11853,7002,12138,2998,109807100
2001-06-11 00:00:00,12138,2998,12138,2998,11446,5,11636,60625200
